"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1933","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.389",""
"SURVEY","1933","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.402",""
"SURVEY","1933","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.554",""
"SURVEY","1933","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.488",""
"SURVEY","1933","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.465",""
"SURVEY","1933","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.388",""
"SURVEY","1933","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.406",""
"SURVEY","1933","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.42",""
"SURVEY","1932","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.292",""
"SURVEY","1932","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.337",""
"SURVEY","1932","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.324",""
"SURVEY","1932","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.322",""
"SURVEY","1932","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.314",""
"SURVEY","1932","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.301",""
"SURVEY","1932","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.294",""
"SURVEY","1932","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.299",""
"SURVEY","1932","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.302",""
"SURVEY","1932","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.28",""
"SURVEY","1932","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.216",""
"SURVEY","1932","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.194",""
"SURVEY","1932","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.188",""
"SURVEY","1931","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.294",""
"SURVEY","1931","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.617",""
"SURVEY","1931","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.586",""
"SURVEY","1931","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.575",""
"SURVEY","1931","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.577",""
"SURVEY","1931","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.563",""
"SURVEY","1931","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.538",""
"SURVEY","1931","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.54",""
"SURVEY","1931","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.508",""
"SURVEY","1931","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.432",""
"SURVEY","1931","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.334",""
"SURVEY","1931","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.366",""
"SURVEY","1931","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.345",""
"SURVEY","1930","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.55",""
"SURVEY","1930","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.773",""
"SURVEY","1930","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.774",""
"SURVEY","1930","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.745",""
"SURVEY","1930","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.783",""
"SURVEY","1930","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.778",""
"SURVEY","1930","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.79",""
"SURVEY","1930","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.771",""
"SURVEY","1930","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.9",""
"SURVEY","1930","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.917",""
"SURVEY","1930","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.819",""
"SURVEY","1930","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.663",""
"SURVEY","1930","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.649",""
"SURVEY","1929","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.764",""
"SURVEY","1929","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.802",""
"SURVEY","1929","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.868",""
"SURVEY","1929","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.887",""
"SURVEY","1929","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.875",""
"SURVEY","1929","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.862",""
"SURVEY","1929","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.869",""
"SURVEY","1929","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.912",""
"SURVEY","1929","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.959",""
"SURVEY","1929","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.972",""
"SURVEY","1929","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.919",""
"SURVEY","1929","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.81",""
"SURVEY","1929","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.78",""
"SURVEY","1928","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.798",""
"SURVEY","1928","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.752",""
"SURVEY","1928","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.79",""
"SURVEY","1928","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.862",""
"SURVEY","1928","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.919",""
"SURVEY","1928","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.02",""
"SURVEY","1928","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.02",""
"SURVEY","1928","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.02",""
"SURVEY","1928","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.982",""
"SURVEY","1928","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.951",""
"SURVEY","1928","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.847",""
"SURVEY","1928","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.754",""
"SURVEY","1928","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.761",""
"SURVEY","1927","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.804",""
"SURVEY","1927","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.643",""
"SURVEY","1927","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.665",""
"SURVEY","1927","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.652",""
"SURVEY","1927","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.656",""
"SURVEY","1927","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.73",""
"SURVEY","1927","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.889",""
"SURVEY","1927","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.924",""
"SURVEY","1927","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.977",""
"SURVEY","1927","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.953",""
"SURVEY","1927","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.876",""
"SURVEY","1927","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.737",""
"SURVEY","1927","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.751",""
"SURVEY","1926","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.715",""
"SURVEY","1926","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.696",""
"SURVEY","1926","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.685",""
"SURVEY","1926","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.666",""
"SURVEY","1926","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.657",""
"SURVEY","1926","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.671",""
"SURVEY","1926","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.686",""
"SURVEY","1926","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.715",""
"SURVEY","1926","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.795",""
"SURVEY","1926","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.762",""
"SURVEY","1926","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.745",""
"SURVEY","1926","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.66",""
"SURVEY","1926","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.645",""
"SURVEY","1925","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.654",""
"SURVEY","1925","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.12",""
"SURVEY","1925","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.14",""
"SURVEY","1925","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.12",""
"SURVEY","1925","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.04",""
"SURVEY","1925","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.08",""
"SURVEY","1925","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.11",""
"SURVEY","1925","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.04",""
"SURVEY","1925","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.07",""
"SURVEY","1925","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.988",""
"SURVEY","1925","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.83",""
"SURVEY","1925","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.746",""
"SURVEY","1925","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.707",""
"SURVEY","1924","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.02",""
"SURVEY","1924","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.736",""
"SURVEY","1924","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.765",""
"SURVEY","1924","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.772",""
"SURVEY","1924","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.782",""
"SURVEY","1924","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.786",""
"SURVEY","1924","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.808",""
"SURVEY","1924","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.983",""
"SURVEY","1924","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.07",""
"SURVEY","1924","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.1",""
"SURVEY","1924","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.09",""
"SURVEY","1924","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.996",""
"SURVEY","1924","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.06",""
"SURVEY","1923","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.76",""
"SURVEY","1923","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.702",""
"SURVEY","1923","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.725",""
"SURVEY","1923","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.753",""
"SURVEY","1923","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.796",""
"SURVEY","1923","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.84",""
"SURVEY","1923","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.858",""
"SURVEY","1923","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.87",""
"SURVEY","1923","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.87",""
"SURVEY","1923","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","0.862",""
